"","id","baseMean","baseMeanA","baseMeanB","foldChange","log2FoldChange","pval","padj"
"637","BSU06270_ydjO",1392.57102636617,1483.2278431338,1301.91420959854,0.87775739622567,-0.188105847184193,0.500446859887949,1
"638","BSU06280_ydjP",2507.28846370649,2727.38223776462,2287.19468964836,0.838604379679085,-0.253937730092045,0.273319664102228,1
"639","BSU06290_yeaA",1619.94209819802,1672.65840621299,1567.22579018305,0.936967036641603,-0.0939298014428297,0.664420354930645,1
"640","BSU06300_cotA",27125.870792823,29062.2061190594,25189.5354665866,0.866745468784867,-0.206319705632532,0.319395448778117,1
"641","BSU06310_gabP",380.591110828162,362.510293956333,398.671927699992,1.09975339830768,0.137180059274002,0.833265279332561,1
"642","BSU06319_ydzX",2.08288417349893,1.30004358455803,2.86572476243984,2.20432975977039,1.14034006202112,0.750969894876948,1
"643","BSU06320_yeaB",101.730662612809,81.175279677819,122.2860455478,1.50644440072332,0.591147427475382,0.0954344532828041,0.959278417292615
"644","BSU06330_yeaC",37.0380102016841,38.6648703456926,35.4111500576755,0.915848152110004,-0.126819675995071,0.883453961387541,1
"645","BSU06340_yeaD",37.9018309452052,40.810450201674,34.9932116887364,0.857457134528279,-0.221863544125796,0.756198481906382,1
"646","BSU06350_yebA",114.233503551628,121.203671962916,107.263335140341,0.884984203887485,-0.176276390173728,0.620131746952077,1
