"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"
"3137"	602	329	135	60	26	6	5	0	0	0	0	0	0	0	0	0	0
"3138"	597	322	158	48	25	8	5	0	0	0	0	0	0	0	0	0	0
"3139"	598	330	151	63	13	2	5	1	0	0	0	0	0	0	0	0	0
"3140"	592	303	172	61	16	12	4	2	1	0	0	0	0	0	0	0	0
"3141"	599	331	141	54	30	3	1	4	0	0	0	0	0	0	0	0	0
"3142"	605	332	142	53	23	7	1	0	0	0	0	0	0	0	0	0	0
"3143"	593	340	145	52	25	3	4	1	0	0	0	0	0	0	0	0	0
"3144"	591	346	134	58	25	4	5	0	0	0	0	0	0	0	0	0	0
"3145"	597	334	137	54	30	10	1	0	0	0	0	0	0	0	0	0	0
"3146"	611	311	143	61	25	6	4	2	0	0	0	0	0	0	0	0	0
"3147"	580	315	167	62	24	10	3	2	0	0	0	0	0	0	0	0	0
"3148"	599	347	128	55	23	9	1	1	0	0	0	0	0	0	0	0	0
"3149"	583	342	142	67	22	4	1	0	1	1	0	0	0	0	0	0	0
"3150"	592	324	164	56	17	6	1	1	1	1	0	0	0	0	0	0	0
"3151"	576	354	144	58	21	6	2	1	0	1	0	0	0	0	0	0	0
"3152"	588	350	129	49	32	8	5	2	0	0	0	0	0	0	0	0	0
"3153"	615	322	137	58	17	11	1	1	1	0	0	0	0	0	0	0	0
"3154"	606	335	145	42	19	10	6	0	0	0	0	0	0	0	0	0	0
"3155"	588	339	161	41	21	8	3	2	0	0	0	0	0	0	0	0	0
"3156"	598	328	148	57	22	8	1	1	0	0	0	0	0	0	0	0	0
"3157"	606	342	117	65	20	7	5	0	0	0	0	1	0	0	0	0	0
"3158"	577	340	149	49	34	6	3	0	2	3	0	0	0	0	0	0	0
"3159"	576	355	150	54	13	9	4	1	1	0	0	0	0	0	0	0	0
"3160"	595	313	158	60	24	9	2	2	0	0	0	0	0	0	0	0	0
"3161"	595	327	164	44	18	9	4	0	2	0	0	0	0	0	0	0	0
"3162"	610	337	127	57	14	16	0	2	0	0	0	0	0	0	0	0	0
"3163"	572	359	153	49	17	6	3	2	0	1	1	0	0	0	0	0	0
"3164"	619	323	145	51	17	4	3	1	0	0	0	0	0	0	0	0	0
"3165"	603	345	122	58	18	9	4	4	0	0	0	0	0	0	0	0	0
"3166"	591	320	160	60	21	7	2	2	0	0	0	0	0	0	0	0	0
"3167"	577	355	143	54	23	6	3	0	2	0	0	0	0	0	0	0	0
"3168"	589	340	136	66	20	12	0	0	0	0	0	0	0	0	0	0	0
"3169"	578	361	134	55	19	12	3	1	0	0	0	0	0	0	0	0	0
"3170"	580	331	161	52	24	12	3	0	0	0	0	0	0	0	0	0	0
"3171"	601	331	145	53	16	12	4	0	0	0	0	1	0	0	0	0	0
"3172"	601	339	143	45	22	10	3	0	0	0	0	0	0	0	0	0	0
"3173"	588	334	157	50	21	11	2	0	0	0	0	0	0	0	0	0	0
"3174"	591	321	148	57	32	8	3	0	1	1	0	1	0	0	0	0	0
"3175"	587	342	140	58	21	7	7	1	0	0	0	0	0	0	0	0	0
"3176"	577	347	155	57	18	5	4	0	0	0	0	0	0	0	0	0	0
"3177"	583	348	148	46	17	13	6	1	1	0	0	0	0	0	0	0	0
"3178"	562	360	151	56	24	6	2	1	1	0	0	0	0	0	0	0	0
"3179"	613	316	154	47	20	7	3	0	2	1	0	0	0	0	0	0	0
"3180"	589	315	178	51	24	4	1	1	0	0	0	0	0	0	0	0	0
"3181"	604	313	148	64	20	10	3	0	0	1	0	0	0	0	0	0	0
"3182"	629	314	134	49	27	7	1	2	0	0	0	0	0	0	0	0	0
"3183"	601	312	157	72	12	5	2	2	0	0	0	0	0	0	0	0	0
"3184"	595	336	161	40	22	5	4	0	0	0	0	0	0	0	0	0	0
"3185"	625	315	123	63	18	10	7	2	0	0	0	0	0	0	0	0	0
"3186"	613	320	122	65	33	7	3	0	0	0	0	0	0	0	0	0	0
"3187"	602	319	152	57	26	4	3	0	0	0	0	0	0	0	0	0	0
"3188"	579	321	163	64	25	8	1	1	1	0	0	0	0	0	0	0	0
"3189"	589	335	127	71	26	11	2	1	0	1	0	0	0	0	0	0	0
"3190"	593	326	157	49	18	12	5	1	2	0	0	0	0	0	0	0	0
"3191"	599	337	138	56	25	6	1	1	0	0	0	0	0	0	0	0	0
"3192"	601	324	144	60	22	8	4	0	0	0	0	0	0	0	0	0	0
"3193"	620	289	151	54	33	8	4	3	0	1	0	0	0	0	0	0	0
"3194"	615	298	162	58	20	4	5	1	0	0	0	0	0	0	0	0	0
"3195"	613	341	117	54	24	8	6	0	0	0	0	0	0	0	0	0	0
"3196"	612	333	142	45	21	5	3	2	0	0	0	0	0	0	0	0	0
"3197"	609	321	131	62	22	10	2	3	3	0	0	0	0	0	0	0	0
"3198"	610	342	112	60	26	9	1	3	0	0	0	0	0	0	0	0	0
"3199"	586	336	150	46	25	15	2	3	0	0	0	0	0	0	0	0	0
"3200"	588	345	126	63	27	10	1	2	0	1	0	0	0	0	0	0	0
"3201"	598	341	146	48	17	8	4	0	1	0	0	0	0	0	0	0	0
"3202"	578	343	156	53	21	8	4	0	0	0	0	0	0	0	0	0	0
"3203"	554	361	151	64	26	5	1	0	0	1	0	0	0	0	0	0	0
"3204"	609	325	138	58	19	9	4	1	0	0	0	0	0	0	0	0	0
"3205"	589	336	141	57	27	11	1	0	0	0	0	1	0	0	0	0	0
"3206"	596	328	153	49	27	6	3	0	0	1	0	0	0	0	0	0	0
"3207"	587	346	142	56	24	3	3	1	1	0	0	0	0	0	0	0	0
"3208"	599	346	138	57	15	5	3	0	0	0	0	0	0	0	0	0	0
"3209"	570	349	146	59	28	6	4	0	0	1	0	0	0	0	0	0	0
"3210"	590	327	143	67	25	7	3	1	0	0	0	0	0	0	0	0	0
"3211"	615	328	135	52	24	8	1	0	0	0	0	0	0	0	0	0	0
"3212"	608	321	131	65	28	5	3	0	1	0	0	0	1	0	0	0	0
"3213"	613	331	126	55	24	12	1	1	0	0	0	0	0	0	0	0	0
"3214"	621	323	132	54	21	4	5	2	1	0	0	0	0	0	0	0	0
"3215"	565	357	155	52	18	11	4	1	0	0	0	0	0	0	0	0	0
"3216"	610	307	170	49	17	8	1	0	1	0	0	0	0	0	0	0	0
"3217"	623	275	157	65	23	15	3	1	1	0	0	0	0	0	0	0	0
"3218"	577	338	154	60	22	6	2	2	2	0	0	0	0	0	0	0	0
"3219"	573	344	160	57	19	6	1	1	0	2	0	0	0	0	0	0	0
"3220"	588	328	151	57	21	13	4	1	0	0	0	0	0	0	0	0	0
"3221"	590	332	153	56	22	5	3	1	1	0	0	0	0	0	0	0	0
"3222"	573	350	141	60	25	11	1	1	0	1	0	0	0	0	0	0	0
"3223"	614	321	145	48	17	13	4	1	0	0	0	0	0	0	0	0	0
"3224"	589	340	127	62	28	11	4	2	0	0	0	0	0	0	0	0	0
"3225"	583	334	156	60	21	7	2	0	0	0	0	0	0	0	0	0	0
"3226"	610	342	128	51	22	3	7	0	0	0	0	0	0	0	0	0	0
"3227"	620	333	128	51	21	4	4	2	0	0	0	0	0	0	0	0	0
"3228"	600	322	152	58	19	7	3	1	1	0	0	0	0	0	0	0	0
"3229"	580	337	156	58	22	7	3	0	0	0	0	0	0	0	0	0	0
"3230"	607	304	159	56	19	10	6	2	0	0	0	0	0	0	0	0	0
"3231"	592	343	134	53	28	6	6	1	0	0	0	0	0	0	0	0	0
"3232"	611	308	151	60	20	8	3	1	1	0	0	0	0	0	0	0	0
"3233"	591	345	121	66	23	14	2	1	0	0	0	0	0	0	0	0	0
"3234"	607	322	146	46	26	10	4	1	0	1	0	0	0	0	0	0	0
"3235"	608	336	141	50	17	6	5	0	0	0	0	0	0	0	0	0	0
"3236"	584	331	158	58	16	11	3	1	0	1	0	0	0	0	0	0	0
"3237"	586	329	162	51	19	7	6	2	1	0	0	0	0	0	0	0	0
"3238"	580	343	161	54	16	8	1	0	0	0	0	0	0	0	0	0	0
"3239"	588	332	149	54	25	9	3	3	0	0	0	0	0	0	0	0	0
"3240"	605	323	142	48	25	8	9	2	1	0	0	0	0	0	0	0	0
"3241"	625	328	136	54	14	3	1	1	1	0	0	0	0	0	0	0	0
"3242"	605	309	154	58	21	8	4	1	3	0	0	0	0	0	0	0	0
"3243"	598	320	148	63	20	12	2	0	0	0	0	0	0	0	0	0	0
"3244"	580	358	148	44	19	9	3	1	0	0	1	0	0	0	0	0	0
"3245"	577	369	135	47	28	4	1	2	0	0	0	0	0	0	0	0	0
"3246"	575	356	151	57	11	7	4	2	0	0	0	0	0	0	0	0	0
"3247"	569	357	155	51	17	10	1	1	0	1	0	1	0	0	0	0	0
"3248"	575	353	129	71	24	7	2	2	0	0	0	0	0	0	0	0	0
"3249"	634	306	137	55	20	7	4	0	0	0	0	0	0	0	0	0	0
"3250"	607	315	155	52	17	12	4	1	0	0	0	0	0	0	0	0	0
"3251"	588	312	168	55	24	9	4	2	0	1	0	0	0	0	0	0	0
"3252"	602	354	115	50	23	13	6	0	0	0	0	0	0	0	0	0	0
"3253"	593	343	148	46	21	8	1	1	1	0	1	0	0	0	0	0	0
"3254"	591	342	120	69	27	8	5	1	0	0	0	0	0	0	0	0	0
"3255"	585	350	145	45	31	2	2	0	0	1	1	1	0	0	0	0	0
"3256"	612	320	153	50	14	6	6	2	0	0	0	0	0	0	0	0	0
"3257"	591	336	147	58	20	6	1	1	2	1	0	0	0	0	0	0	0
"3258"	605	331	139	58	19	6	0	5	0	0	0	0	0	0	0	0	0
"3259"	595	331	133	62	27	10	3	2	0	0	0	0	0	0	0	0	0
"3260"	582	337	148	63	20	9	4	0	0	0	0	0	0	0	0	0	0
"3261"	586	356	136	53	21	7	3	1	0	0	0	0	0	0	0	0	0
"3262"	601	313	155	58	23	10	3	0	0	0	0	0	0	0	0	0	0
"3263"	599	334	157	42	18	9	4	0	0	0	0	0	0	0	0	0	0
"3264"	592	327	158	49	26	7	2	1	0	0	0	0	1	0	0	0	0
"3265"	588	325	154	63	20	7	1	1	3	1	0	0	0	0	0	0	0
"3266"	596	331	143	60	23	8	0	1	1	0	0	0	0	0	0	0	0
"3267"	600	331	145	60	16	8	2	0	1	0	0	0	0	0	0	0	0
"3268"	613	336	129	56	17	6	5	0	1	0	0	0	0	0	0	0	0
"3269"	602	337	147	46	22	3	4	1	1	0	0	0	0	0	0	0	0
"3270"	596	336	145	48	26	9	1	1	1	0	0	0	0	0	0	0	0
"3271"	570	335	163	57	25	8	4	0	0	1	0	0	0	0	0	0	0
"3272"	568	362	148	50	26	7	1	1	0	0	0	0	0	0	0	0	0
"3273"	588	357	150	43	14	5	6	0	0	0	0	0	0	0	0	0	0
"3274"	597	327	149	56	23	8	2	1	0	0	0	0	0	0	0	0	0
"3275"	594	337	145	49	23	11	4	0	0	0	0	0	0	0	0	0	0
"3276"	603	326	146	47	32	5	2	2	0	0	0	0	0	0	0	0	0
"3277"	605	331	137	56	21	8	4	1	0	0	0	0	0	0	0	0	0
"3278"	615	326	121	70	17	10	2	2	0	0	0	0	0	0	0	0	0
"3279"	605	319	150	51	29	6	2	0	1	0	0	0	0	0	0	0	0
"3280"	593	332	148	60	17	6	6	1	0	0	0	0	0	0	0	0	0
"3281"	605	318	148	55	26	10	1	0	0	0	0	0	0	0	0	0	0
"3282"	584	339	152	51	23	11	3	0	0	0	0	0	0	0	0	0	0
"3283"	588	338	156	53	16	6	5	0	1	0	0	0	0	0	0	0	0
"3284"	608	301	161	55	23	9	3	1	1	1	0	0	0	0	0	0	0
"3285"	582	341	145	60	18	14	2	1	0	0	0	0	0	0	0	0	0
"3286"	574	334	168	54	27	5	1	0	0	0	0	0	0	0	0	0	0
"3287"	602	319	141	59	26	10	1	2	2	1	0	0	0	0	0	0	0
"3288"	574	338	155	63	23	8	1	1	0	0	0	0	0	0	0	0	0
"3289"	591	329	145	66	17	10	4	1	0	0	0	0	0	0	0	0	0
"3290"	578	363	131	62	15	8	4	1	1	0	0	0	0	0	0	0	0
"3291"	580	362	128	58	24	5	4	1	0	1	0	0	0	0	0	0	0
"3292"	587	329	160	51	24	5	4	2	0	1	0	0	0	0	0	0	0
"3293"	599	340	132	57	18	10	4	2	1	0	0	0	0	0	0	0	0
"3294"	597	337	150	56	15	8	0	0	0	0	0	0	0	0	0	0	0
"3295"	599	334	139	55	20	11	3	2	0	0	0	0	0	0	0	0	0
"3296"	581	329	153	58	24	11	5	1	1	0	0	0	0	0	0	0	0
"3297"	596	348	127	58	21	8	2	2	1	0	0	0	0	0	0	0	0
"3298"	611	302	164	57	16	8	3	2	0	0	0	0	0	0	0	0	0
"3299"	591	343	135	61	18	10	3	0	0	1	1	0	0	0	0	0	0
"3300"	615	337	127	51	25	2	4	1	0	1	0	0	0	0	0	0	0
"3301"	596	323	152	62	18	5	6	1	0	0	0	0	0	0	0	0	0
"3302"	590	327	154	60	25	5	1	1	0	0	0	0	0	0	0	0	0
"3303"	609	315	148	60	22	6	2	1	0	0	0	0	0	0	0	0	0
"3304"	608	325	143	50	17	11	8	0	0	1	0	0	0	0	0	0	0
"3305"	555	355	160	54	24	11	3	0	1	0	0	0	0	0	0	0	0
"3306"	622	327	133	48	23	7	1	0	1	0	1	0	0	0	0	0	0
"3307"	611	342	137	44	23	3	1	2	0	0	0	0	0	0	0	0	0
"3308"	601	337	128	61	19	8	5	3	0	1	0	0	0	0	0	0	0
"3309"	628	295	159	50	14	10	3	3	1	0	0	0	0	0	0	0	0
"3310"	598	344	139	52	16	9	1	2	2	0	0	0	0	0	0	0	0
"3311"	613	323	138	52	25	8	2	1	1	0	0	0	0	0	0	0	0
"3312"	575	342	160	53	21	6	4	1	1	0	0	0	0	0	0	0	0
"3313"	603	317	145	63	23	6	4	1	0	1	0	0	0	0	0	0	0
"3314"	608	310	153	57	24	8	2	1	0	0	0	0	0	0	0	0	0
"3315"	580	320	176	57	18	9	1	1	1	0	0	0	0	0	0	0	0
"3316"	601	319	154	56	22	7	1	1	1	0	0	0	0	1	0	0	0
"3317"	592	336	146	56	21	10	1	1	0	0	0	0	0	0	0	0	0
"3318"	593	321	154	65	19	9	1	0	1	0	0	0	0	0	0	0	0
"3319"	576	346	150	57	18	11	4	1	0	0	0	0	0	0	0	0	0
"3320"	607	334	135	47	25	10	2	2	0	0	1	0	0	0	0	0	0
"3321"	600	334	147	56	17	5	3	1	0	0	0	0	0	0	0	0	0
"3322"	583	335	147	57	29	9	1	1	0	1	0	0	0	0	0	0	0
"3323"	597	319	155	53	20	13	4	1	0	0	1	0	0	0	0	0	0
"3324"	568	337	166	55	28	7	0	0	1	1	0	0	0	0	0	0	0
"3325"	595	338	139	49	27	11	2	1	0	0	1	0	0	0	0	0	0
"3326"	611	317	144	57	28	1	4	1	0	0	0	0	0	0	0	0	0
"3327"	598	331	135	70	24	4	1	0	0	0	0	0	0	0	0	0	0
"3328"	579	350	137	63	24	8	1	1	0	0	0	0	0	0	0	0	0
"3329"	589	333	147	66	19	3	3	3	0	0	0	0	0	0	0	0	0
"3330"	591	330	147	60	22	9	3	0	0	0	1	0	0	0	0	0	0
"3331"	583	349	133	62	24	7	2	1	1	1	0	0	0	0	0	0	0
"3332"	605	345	136	45	25	6	1	0	0	0	0	0	0	0	0	0	0
"3333"	572	368	129	62	19	8	5	0	0	0	0	0	0	0	0	0	0
"3334"	614	320	135	63	20	9	0	1	1	0	0	0	0	0	0	0	0
"3335"	580	344	151	60	15	10	2	0	1	0	0	0	0	0	0	0	0
"3336"	603	331	147	49	26	2	3	1	0	0	1	0	0	0	0	0	0
"3337"	589	342	141	62	19	7	1	1	1	0	0	0	0	0	0	0	0
"3338"	592	351	133	50	22	8	3	2	0	1	1	0	0	0	0	0	0
"3339"	589	337	136	72	17	11	1	0	0	0	0	0	0	0	0	0	0
"3340"	586	345	130	68	21	9	1	1	2	0	0	0	0	0	0	0	0
"3341"	578	349	161	49	16	5	4	1	0	0	0	0	0	0	0	0	0
"3342"	594	336	134	62	22	9	3	3	0	0	0	0	0	0	0	0	0
"3343"	586	337	133	69	25	8	3	2	0	0	0	0	0	0	0	0	0
"3344"	615	326	161	35	15	8	2	1	0	0	0	0	0	0	0	0	0
"3345"	571	354	145	58	20	10	2	3	0	0	0	0	0	0	0	0	0
"3346"	602	314	145	62	26	9	4	1	0	0	0	0	0	0	0	0	0
"3347"	614	347	110	58	19	10	3	2	0	0	0	0	0	0	0	0	0
"3348"	587	352	136	48	24	13	1	2	0	0	0	0	0	0	0	0	0
"3349"	583	343	140	65	21	6	4	0	0	1	0	0	0	0	0	0	0
"3350"	567	363	143	55	22	7	3	1	2	0	0	0	0	0	0	0	0
"3351"	593	329	165	46	24	5	1	0	0	0	0	0	0	0	0	0	0
"3352"	575	328	162	61	26	5	4	1	1	0	0	0	0	0	0	0	0
"3353"	602	321	150	65	10	10	3	2	0	0	0	0	0	0	0	0	0
"3354"	587	339	141	60	22	8	3	2	1	0	0	0	0	0	0	0	0
"3355"	546	354	160	61	29	11	0	1	1	0	0	0	0	0	0	0	0
"3356"	607	300	148	66	27	10	3	1	0	0	1	0	0	0	0	0	0
"3357"	610	315	139	61	21	11	3	3	0	0	0	0	0	0	0	0	0
"3358"	611	322	132	56	30	9	2	1	0	0	0	0	0	0	0	0	0
"3359"	588	333	151	51	26	7	6	0	1	0	0	0	0	0	0	0	0
"3360"	584	347	137	63	22	4	4	2	0	0	0	0	0	0	0	0	0
"3361"	587	344	138	49	29	11	1	2	2	0	0	0	0	0	0	0	0
"3362"	580	329	155	55	20	17	3	3	1	0	0	0	0	0	0	0	0
"3363"	629	313	122	64	24	8	1	1	1	0	0	0	0	0	0	0	0
"3364"	574	347	144	61	25	8	2	2	0	0	0	0	0	0	0	0	0
"3365"	596	332	143	60	19	9	3	1	0	0	0	0	0	0	0	0	0
"3366"	597	328	146	57	19	9	3	3	1	0	0	0	0	0	0	0	0
"3367"	600	340	138	58	18	6	1	2	0	0	0	0	0	0	0	0	0
"3368"	605	324	130	61	20	11	10	1	0	1	0	0	0	0	0	0	0
"3369"	616	341	135	46	13	5	4	2	0	1	0	0	0	0	0	0	0
"3370"	597	329	138	68	19	6	4	1	1	0	0	0	0	0	0	0	0
"3371"	593	343	142	47	25	6	3	3	1	0	0	0	0	0	0	0	0
"3372"	595	344	136	56	20	6	3	1	2	0	0	0	0	0	0	0	0
"3373"	589	332	149	61	20	5	4	2	0	0	1	0	0	0	0	0	0
"3374"	611	298	155	62	24	9	2	1	0	0	0	0	0	1	0	0	0
"3375"	626	325	142	40	17	10	1	1	1	0	0	0	0	0	0	0	0
"3376"	606	319	155	52	17	8	4	2	0	0	0	0	0	0	0	0	0
"3377"	593	324	142	72	28	2	1	0	1	0	0	0	0	0	0	0	0
"3378"	587	324	159	64	19	7	2	1	0	0	0	0	0	0	0	0	0
"3379"	635	297	143	46	24	9	6	3	0	0	0	0	0	0	0	0	0
"3380"	594	339	132	61	20	14	2	0	1	0	0	0	0	0	0	0	0
"3381"	589	352	135	63	17	5	0	0	2	0	0	0	0	0	0	0	0
"3382"	576	367	130	53	19	12	3	2	0	1	0	0	0	0	0	0	0
"3383"	593	318	163	61	17	5	6	0	0	0	0	0	0	0	0	0	0
"3384"	584	358	127	57	19	10	6	1	1	0	0	0	0	0	0	0	0
"3385"	589	346	137	57	21	7	3	2	0	1	0	0	0	0	0	0	0
"3386"	593	340	147	57	17	4	3	0	1	1	0	0	0	0	0	0	0
"3387"	604	330	147	53	13	9	3	2	1	1	0	0	0	0	0	0	0
"3388"	585	324	152	62	22	16	1	0	1	0	0	0	0	0	0	0	0
"3389"	598	341	138	62	17	4	2	1	0	0	0	0	0	0	0	0	0
"3390"	581	321	156	71	18	14	2	0	0	0	0	0	0	0	0	0	0
"3391"	580	347	140	54	28	11	3	0	0	0	0	0	0	0	0	0	0
"3392"	581	320	162	57	34	5	3	0	1	0	0	0	0	0	0	0	0
"3393"	582	328	165	52	19	8	6	2	0	1	0	0	0	0	0	0	0
"3394"	596	348	136	48	19	6	4	3	2	1	0	0	0	0	0	0	0
"3395"	598	339	143	53	20	7	2	0	1	0	0	0	0	0	0	0	0
"3396"	548	368	148	67	19	9	2	2	0	0	0	0	0	0	0	0	0
"3397"	581	334	156	61	19	7	3	1	1	0	0	0	0	0	0	0	0
"3398"	605	317	150	55	22	8	3	2	1	0	0	0	0	0	0	0	0
"3399"	570	338	157	61	22	8	4	2	0	1	0	0	0	0	0	0	0
"3400"	597	344	146	49	17	7	2	0	0	0	1	0	0	0	0	0	0
"3401"	622	305	148	59	21	5	0	1	2	0	0	0	0	0	0	0	0
"3402"	603	314	154	53	23	8	5	3	0	0	0	0	0	0	0	0	0
"3403"	611	308	145	68	17	6	4	4	0	0	0	0	0	0	0	0	0
"3404"	598	338	129	69	18	7	2	2	0	0	0	0	0	0	0	0	0
"3405"	580	337	161	52	20	10	2	1	0	0	0	0	0	0	0	0	0
"3406"	614	341	130	46	18	11	2	1	0	0	0	0	0	0	0	0	0
"3407"	605	349	119	56	20	9	3	2	0	0	0	0	0	0	0	0	0
"3408"	613	309	157	50	21	7	3	2	1	0	0	0	0	0	0	0	0
"3409"	605	319	153	52	21	9	3	1	0	0	0	0	0	0	0	0	0
"3410"	582	334	149	63	22	8	3	1	1	0	0	0	0	0	0	0	0
"3411"	573	354	148	57	22	2	4	3	0	0	0	0	0	0	0	0	0
"3412"	596	332	148	54	19	5	6	1	1	0	0	1	0	0	0	0	0
"3413"	588	320	152	62	27	7	3	3	0	1	0	0	0	0	0	0	0
"3414"	587	331	151	59	17	6	10	2	0	0	0	0	0	0	0	0	0
"3415"	597	327	157	53	20	5	3	1	0	0	0	0	0	0	0	0	0
"3416"	608	323	155	52	17	3	5	0	0	0	0	0	0	0	0	0	0
"3417"	595	329	147	56	15	13	6	2	0	0	0	0	0	0	0	0	0
"3418"	601	324	164	43	23	6	1	0	1	0	0	0	0	0	0	0	0
"3419"	581	356	134	58	24	8	1	1	0	0	0	0	0	0	0	0	0
"3420"	608	317	133	68	31	4	2	0	0	0	0	0	0	0	0	0	0
"3421"	578	343	143	60	28	5	4	1	0	1	0	0	0	0	0	0	0
"3422"	581	347	166	41	16	7	4	0	1	0	0	0	0	0	0	0	0
"3423"	575	357	142	56	27	4	1	1	0	0	0	0	0	0	0	0	0
"3424"	592	337	132	65	25	7	4	1	0	0	0	0	0	0	0	0	0
"3425"	620	321	132	55	23	8	2	1	1	0	0	0	0	0	0	0	0
"3426"	589	330	149	49	31	11	2	2	0	0	0	0	0	0	0	0	0
"3427"	593	338	140	59	19	10	2	1	1	0	0	0	0	0	0	0	0
"3428"	581	344	145	52	26	9	5	1	0	0	0	0	0	0	0	0	0
"3429"	594	340	138	54	23	11	2	1	0	0	0	0	0	0	0	0	0
"3430"	575	360	147	45	19	13	2	2	0	0	0	0	0	0	0	0	0
"3431"	588	338	143	50	35	6	1	1	1	0	0	0	0	0	0	0	0
"3432"	570	352	152	51	28	6	3	1	0	0	0	0	0	0	0	0	0
"3433"	583	350	140	47	30	8	3	1	1	0	0	0	0	0	0	0	0
"3434"	575	362	138	57	20	8	1	1	0	1	0	0	0	0	0	0	0
"3435"	586	357	123	58	27	7	3	2	0	0	0	0	0	0	0	0	0
"3436"	602	319	145	62	21	9	2	2	1	0	0	0	0	0	0	0	0
"3437"	582	336	141	62	31	9	0	2	0	0	0	0	0	0	0	0	0
"3438"	576	351	151	58	16	8	2	0	1	0	0	0	0	0	0	0	0
"3439"	576	343	160	51	20	7	4	2	0	0	0	0	0	0	0	0	0
"3440"	589	343	145	54	22	8	1	0	1	0	0	0	0	0	0	0	0
"3441"	603	329	148	51	22	2	4	2	1	1	0	0	0	0	0	0	0
"3442"	577	346	136	59	27	8	5	4	1	0	0	0	0	0	0	0	0
"3443"	601	343	127	57	22	5	5	1	1	1	0	0	0	0	0	0	0
"3444"	596	336	140	60	23	6	2	0	0	0	0	0	0	0	0	0	0
"3445"	617	327	130	46	25	12	5	1	0	0	0	0	0	0	0	0	0
"3446"	596	348	130	51	23	12	2	0	1	0	0	0	0	0	0	0	0
"3447"	598	335	142	64	14	4	5	1	0	0	0	0	0	0	0	0	0
"3448"	591	348	139	53	22	6	3	1	0	0	0	0	0	0	0	0	0
"3449"	574	362	133	60	24	5	3	1	1	0	0	0	0	0	0	0	0
"3450"	599	344	139	48	22	7	3	0	1	0	0	0	0	0	0	0	0
"3451"	600	333	140	59	19	6	6	0	0	0	0	0	0	0	0	0	0
"3452"	600	333	145	49	19	11	5	1	0	0	0	0	0	0	0	0	0
"3453"	580	339	151	53	29	6	2	2	1	0	0	0	0	0	0	0	0
"3454"	596	316	145	70	25	7	3	0	1	0	0	0	0	0	0	0	0
"3455"	592	331	141	67	21	8	2	1	0	0	0	0	0	0	0	0	0
"3456"	576	342	157	51	26	6	2	1	2	0	0	0	0	0	0	0	0
"3457"	600	330	137	61	24	7	3	0	0	0	1	0	0	0	0	0	0
"3458"	620	333	134	45	19	9	2	0	1	0	0	0	0	0	0	0	0
"3459"	596	308	165	62	19	9	1	3	0	0	0	0	0	0	0	0	0
"3460"	583	347	146	51	22	9	3	2	0	0	0	0	0	0	0	0	0
"3461"	599	361	119	47	25	10	2	0	0	0	0	0	0	0	0	0	0
"3462"	592	347	137	55	18	10	3	0	1	0	0	0	0	0	0	0	0
"3463"	602	326	137	56	31	9	1	1	0	0	0	0	0	0	0	0	0
"3464"	594	329	151	51	18	14	2	2	2	0	0	0	0	0	0	0	0
"3465"	576	345	145	56	24	10	3	2	1	1	0	0	0	0	0	0	0
"3466"	607	331	130	57	25	5	4	2	0	1	1	0	0	0	0	0	0
"3467"	610	336	134	51	14	9	9	0	0	0	0	0	0	0	0	0	0
"3468"	587	345	143	52	24	7	1	1	1	1	1	0	0	0	0	0	0
"3469"	594	327	144	58	25	10	4	1	0	0	0	0	0	0	0	0	0
"3470"	566	351	154	66	15	5	4	1	0	1	0	0	0	0	0	0	0
"3471"	618	322	139	53	19	5	5	2	0	0	0	0	0	0	0	0	0
"3472"	616	334	123	55	20	9	2	3	0	1	0	0	0	0	0	0	0
"3473"	554	362	148	62	22	8	4	3	0	0	0	0	0	0	0	0	0
"3474"	610	324	142	54	20	10	2	0	0	1	0	0	0	0	0	0	0
"3475"	605	341	141	41	17	9	7	1	1	0	0	0	0	0	0	0	0
"3476"	593	325	150	48	33	9	3	1	1	0	0	0	0	0	0	0	0
"3477"	577	332	148	63	31	5	4	3	0	0	0	0	0	0	0	0	0
"3478"	586	324	167	55	22	5	1	3	0	0	0	0	0	0	0	0	0
"3479"	608	322	157	43	19	5	7	2	0	0	0	0	0	0	0	0	0
"3480"	577	344	147	55	23	6	6	5	0	0	0	0	0	0	0	0	0
"3481"	597	330	143	54	27	7	1	2	1	1	0	0	0	0	0	0	0
"3482"	566	356	155	58	20	2	5	1	0	0	0	0	0	0	0	0	0
"3483"	573	344	132	76	30	5	2	1	0	0	0	0	0	0	0	0	0
"3484"	603	315	158	45	27	6	7	1	0	0	1	0	0	0	0	0	0
"3485"	615	326	129	56	26	9	1	0	1	0	0	0	0	0	0	0	0
"3486"	580	348	138	60	25	8	1	2	0	1	0	0	0	0	0	0	0
"3487"	625	322	128	52	30	4	1	1	0	0	0	0	0	0	0	0	0
"3488"	607	322	147	58	15	7	3	3	0	1	0	0	0	0	0	0	0
"3489"	613	335	123	58	26	4	3	1	0	0	0	0	0	0	0	0	0
"3490"	584	330	157	57	22	9	2	2	0	0	0	0	0	0	0	0	0
"3491"	604	313	158	54	24	7	1	1	1	0	0	0	0	0	0	0	0
"3492"	583	337	142	66	22	4	9	0	0	0	0	0	0	0	0	0	0
